Thu May 15 19:49:52 2025    /Users/nicole.r.frank/Breast-Cancer-Classification---SE489/reports/profiling/train.prof

         1350575 function calls (1320336 primitive calls) in 1.430 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 utils.py:95(Endianness)
        1    0.000    0.000    0.000    0.000 resample.py:1866(DatetimeIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 readers.py:477(_Fwf_Defaults)
        1    0.000    0.000    0.000    0.000 resample.py:2009(TimedeltaIndexResampler)
        3    0.000    0.000    0.000    0.000 base_parser.py:1447(is_index_col)
        1    0.000    0.000    0.000    0.000 base.py:1064(OutlierMixin)
        1    0.000    0.000    0.000    0.000 util.py:371(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 process.py:48(LokyInitMainProcess)
        1    0.000    0.000    0.000    0.000 _memmapping_reducer.py:115(_WeakArrayKeyMap)
        1    0.000    0.000    0.000    0.000 parallel.py:585(BatchedCalls)
        1    0.000    0.000    0.000    0.000 _testutils.py:56(PytestTester)
        1    0.000    0.000    0.000    0.000 _param_validation.py:580(_Booleans)
        1    0.000    0.000    0.000    0.000 argparse.py:1107(_HelpAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1692(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 _interface.py:689(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 _interface.py:843(IdentityOperator)
        1    0.000    0.000    0.000    0.000 _stats_py.py:11004(_SimpleStudentT)
        1    0.000    0.000    0.000    0.000 _optimize.py:61(MemoizeJac)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:425(SR1)
        1    0.000    0.000    0.000    0.000 _constraints.py:17(NonlinearConstraint)
        1    0.000    0.000    0.000    0.000 _nonlin.py:588(GenericBroyden)
        1    0.000    0.000    0.000    0.000 _shgo.py:1532(LMapCache)
        1    0.000    0.000    0.000    0.000 _dual_annealing.py:384(LocalSearchWrapper)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:1676(poisson_binomial_frozen)
        1    0.000    0.000    0.000    0.000 _hypotests.py:1188(BoschlooExactResult)
        1    0.000    0.000    0.000    0.000 _multivariate.py:6247(dirichlet_multinomial_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:7276(normal_inverse_gamma_frozen)
        1    0.000    0.000    0.000    0.000 _covariance.py:501(CovViaDiagonal)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3730(ortho_group_gen)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:482(OpenMPController)
        1    0.000    0.000    0.000    0.000 parallel.py:114(_FuncWrapper)
        1    0.000    0.000    0.000    0.000 _encode.py:332(_NaNCounter)
        1    0.000    0.000    0.000    0.000 _split.py:1662(RepeatedKFold)
        1    0.000    0.000    0.000    0.000 loss.py:779(HalfTweedieLoss)
        1    0.000    0.000    0.000    0.000 core.py:870(__init__)
        1    0.000    0.000    0.000    0.000 configparser.py:361(Interpolation)
        1    0.000    0.000    0.000    0.000 _export_format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 markdown.py:362(ListItem)
        1    0.000    0.000    0.000    0.000 state_core.py:13(StateCore)
        1    0.000    0.000    0.000    0.000 __init__.py:868(GobbleFilter)
        1    0.000    0.000    0.000    0.000 construction.py:196(mgr_to_mgr)
        2    0.000    0.000    0.000    0.000 format.py:558(_initialize_colspace)
        1    0.000    0.000    0.000    0.000 typing.py:934(__repr__)
        1    0.000    0.000    0.000    0.000 __init__.py:790(Filterer)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        2    0.000    0.000    0.000    0.000 arrayprint.py:952(_none_or_positive_arg)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:626(_transpose_dispatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:399(PyDLL)
        1    0.000    0.000    0.000    0.000 function.py:51(CompatValidator)
        3    0.000    0.000    0.000    0.000 managers.py:344(<dictcomp>)
        3    0.000    0.000    0.000    0.000 expr.py:269(disallow)
        1    0.000    0.000    0.000    0.000 engines.py:107(NumExprEngine)
        1    0.000    0.000    0.000    0.000 scope.py:26(DeepChainMap)
        1    0.000    0.000    0.000    0.000 pytables.py:4341(WORMTable)
        1    0.000    0.000    0.000    0.000 pool.py:176(PicklingPool)
        1    0.000    0.000    0.000    0.000 pydoc.py:1185(TextRepr)
        4    0.000    0.000    0.000    0.000 _pep440.py:426(_parse_local_version)
        1    0.000    0.000    0.000    0.000 _linalg.py:38(SVDResult)
        1    0.000    0.000    0.000    0.000 _aliases.py:159(UniqueCountsResult)
        1    0.000    0.000    0.000    0.000 _linalg.py:34(SlogdetResult)
        1    0.000    0.000    0.000    0.000 _linalg.py:30(QRResult)
        1    0.000    0.000    0.000    0.000 __init__.py:785(_load_libsf_error_state)
        1    0.000    0.000    0.000    0.000 _nonlin.py:317(TerminationCondition)
        1    0.000    0.000    0.000    0.000 _zeros_py.py:35(RootResults)
        1    0.000    0.000    0.000    0.000 _base.py:6(Rule)
        1    0.000    0.000    0.000    0.000 _multivariate.py:4150(unitary_group_gen)
        1    0.000    0.000    0.000    0.000 _split.py:1955(ShuffleSplit)
        1    0.000    0.000    0.000    0.000 loss.py:716(HalfPoissonLoss)
        1    0.000    0.000    0.000    0.000 parse_link_destination.py:8(_Result)
        1    0.000    0.000    0.000    0.000 lexer.py:289(DelegatingLexer)
        1    0.000    0.000    0.000    0.000 filter.py:54(FunctionFilter)
        4    0.000    0.000    0.000    0.000 numeric.py:587(_argwhere_dispatcher)
        3    0.000    0.000    0.000    0.000 missing.py:1073(clean_reindex_fill_method)
        2    0.000    0.000    0.000    0.000 format.py:494(is_truncated_horizontally)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        2    0.000    0.000    0.000    0.000 _parser.py:103(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 typing.py:985(__repr__)
        1    0.000    0.000    0.000    0.000 pathlib.py:49(_Flavour)
        1    0.000    0.000    0.000    0.000 _base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 protocols.py:162(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 protocols.py:177(SubprocessProtocol)
        1    0.000    0.000    0.000    0.000 mixins.py:9(_LoopBoundMixin)
        1    0.000    0.000    0.000    0.000 _colorizer.py:321(ColoringMessage)
        1    0.000    0.000    0.000    0.000 _colorizer.py:337(ColoredFormat)
        1    0.000    0.000    0.000    0.000 _error_interceptor.py:6(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 _recattrs.py:20(RecordFile)
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:146(_DType_reduce)
        1    0.000    0.000    0.000    0.000 exceptions.py:109(AxisError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1343(_TimelikeFormat)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:3047(_max_dispatcher)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:45(PytestTester)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:593(ndenumerate)
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:399(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        1    0.000    0.000    0.000    0.000 compressors.py:52(BZ2File)
        1    0.000    0.000    0.000    0.000 _typing.py:298(ReadPickleBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:288(WriteBuffer)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 _tzpath.py:170(InvalidTZPathWarning)
        1    0.000    0.000    0.000    0.000 cast.py:736(_ensure_dtype_type)
        1    0.000    0.000    0.000    0.000 __init__.py:572(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 core.py:7090(_frommethod)
        1    0.000    0.000    0.000    0.000 base.py:147(NoNewAttributesMixin)
        1    0.000    0.000    0.000    0.000 accessor.py:26(BaseAccessor)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        3    0.000    0.000    0.000    0.000 base.py:6312(_index_as_unique)
        1    0.000    0.000    0.000    0.000 extension.py:160(NDArrayBackedExtensionIndex)
        1    0.000    0.000    0.000    0.000 multi.py:167(MultiIndexPyIntEngine)
        1    0.000    0.000    0.000    0.000 blocks.py:2625(DatetimeLikeBlock)
        2    0.000    0.000    0.000    0.000 format.py:612(_adjust_max_rows)
        1    0.000    0.000    0.000    0.000 zipfile.py:633(LZMACompressor)
        1    0.000    0.000    0.000    0.000 info.py:673(_SeriesInfoPrinter)
        1    0.000    0.000    0.000    0.000 _version_meson.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:2365(_validate_skipfooter)
        1    0.000    0.000    0.000    0.000 _json.py:295(FrameWriter)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:157(Unpickler)
        1    0.000    0.000    0.000    0.000 pytables.py:99(Constant)
        1    0.000    0.000    0.000    0.000 parquet.py:296(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 xml.py:538(_LxmlFrameParser)
        1    0.000    0.000    0.000    0.000 queue.py:223(PriorityQueue)
        1    0.000    0.000    0.000    0.000 base.py:924(OneToOneFeatureMixin)
        1    0.000    0.000    0.000    0.000 process_executor.py:261(_WorkItem)
        1    0.000    0.000    0.000    0.000 cloudpickle_wrapper.py:9(CloudpickledObjectWrapper)
        1    0.000    0.000    0.000    0.000 compressor.py:125(__init__)
        1    0.000    0.000    0.000    0.000 pool.py:46(CustomizablePickler)
        1    0.000    0.000    0.000    0.000 _param_validation.py:234(RealNotInt)
        1    0.000    0.000    0.000    0.000 _pep440.py:141(<lambda>)
        1    0.000    0.000    0.000    0.000 _param_validation.py:315(_NanConstraint)
        1    0.000    0.000    0.000    0.000 argparse.py:1320(Namespace)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:507(PackagePath)
        1    0.000    0.000    0.000    0.000 __init__.py:826(Lookup)
        1    0.000    0.000    0.000    0.000 errors.py:85(HeaderDefect)
        1    0.000    0.000    0.000    0.000 _aliases.py:164(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 _interface.py:744(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 arpack.py:954(IterInv)
        1    0.000    0.000    0.000    0.000 arpack.py:285(ArpackNoConvergence)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:619(LinearVectorFunction)
        1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:26(HessianLinearOperator)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:1850(_ConstraintWrapper)
        1    0.000    0.000    0.000    0.000 _vertex.py:165(VertexVectorField)
        1    0.000    0.000    0.000    0.000 bdf.py:456(BdfDenseOutput)
        1    0.000    0.000    0.000    0.000 radau.py:549(RadauDenseOutput)
        1    0.000    0.000    0.000    0.000 _polyint.py:145(_Interpolator1DWithDerivatives)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:10020(_DeprecationWrapper)
        1    0.000    0.000    0.000    0.000 _fitpack2.py:1554(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:370(_RealDomain)
        1    0.000    0.000    0.000    0.000 _hypotests.py:356(CramerVonMisesResult)
        1    0.000    0.000    0.000    0.000 _morestats.py:4242(DirectionalStats)
        1    0.000    0.000    0.000    0.000 _multivariate.py:6884(vonmises_fisher_frozen)
        1    0.000    0.000    0.000    0.000 _tags.py:173(RegressorTags)
        1    0.000    0.000    0.000    0.000 loss.py:1097(ExponentialLoss)
        1    0.000    0.000    0.000    0.000 _split.py:171(LeaveOneOut)
        1    0.000    0.000    0.000    0.000 _split.py:250(LeavePOut)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:60(_ValidationScoreCallback)
        1    0.000    0.000    0.000    0.000 types.py:543(FloatParamType)
        1    0.000    0.000    0.000    0.000 models.py:523(DeveloperExceptionConfig)
        1    0.000    0.000    0.000    0.000 utils.py:65(MultipleTyperAnnotationsError)
        1    0.000    0.000    0.000    0.000 rich_utils.py:118(NegativeOptionHighlighter)
        1    0.000    0.000    0.000    0.000 console.py:268(ConsoleRenderable)
        1    0.000    0.000    0.000    0.000 highlighter.py:50(NullHighlighter)
        1    0.000    0.000    0.000    0.000 parser_core.py:36(ParserCore)
        1    0.000    0.000    0.000    0.000 lexer.py:345(combined)
        1    0.000    0.000    0.000    0.000 lexer.py:935(ProfilingRegexLexer)
        1    0.000    0.000    0.000    0.000 __init__.py:1786(RootLogger)
        1    0.000    0.000    0.000    0.000 context.py:295(ForkServerProcess)
        2    0.000    0.000    0.000    0.000 calendar.py:76(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:26(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 _file_sink.py:108(RotationTime)
        1    0.000    0.000    0.000    0.000 _linalg.py:186(_assert_2d)
        1    0.000    0.000    0.000    0.000 _array_like.py:48(_SupportsArray)
        1    0.000    0.000    0.000    0.000 _version.py:70(<listcomp>)
        1    0.000    0.000    0.000    0.000 dtypes.py:149(CategoricalDtypeType)
        1    0.000    0.000    0.000    0.000 core.py:82(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 blocks.py:2611(NDArrayBackedExtensionBlock)
        1    0.000    0.000    0.000    0.000 common.py:1088(_BytesIOWrapper)
        1    0.000    0.000    0.000    0.000 info.py:823(_DataFrameTableBuilderNonVerbose)
        1    0.000    0.000    0.000    0.000 pytables.py:3337(FrameFixed)
        1    0.000    0.000    0.000    0.000 queue.py:206(_init)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:735(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:596(SocketListener)
        1    0.000    0.000    0.000    0.000 _param_validation.py:525(_ArrayLikes)
        1    0.000    0.000    0.000    0.000 message.py:1196(EmailMessage)
        1    0.000    0.000    0.000    0.000 errors.py:97(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 abc.py:75(MetaPathFinder)
        1    0.000    0.000    0.000    0.000 _sf_error.py:5(SpecialFunctionWarning)
        1    0.000    0.000    0.000    0.000 _sf_error.py:13(SpecialFunctionError)
        1    0.000    0.000    0.000    0.000 rk.py:552(RkDenseOutput)
        1    0.000    0.000    0.000    0.000 _cubic.py:72(CubicHermiteSpline)
